Platform,Year_of_Release,Genre,Critic_Score,Critic_Count,User_Score,User_Count,Rating
17,2011.0,0,83.0,90.0,8.4,932.0,7
26,2011.0,0,76.0,7.0,7.7,10.0,2
26,2011.0,0,73.0,14.0,7.0,13.0,2
28,2011.0,0,75.0,43.0,7.8,42.0,2
17,2011.0,0,76.0,36.0,7.3,34.0,2
2,2011.0,0,56.0,36.0,7.1,50.0,2
2,2011.0,0,67.0,25.0,6.1,31.0,2
4,2011.0,0,66.0,8.0,,,1
28,2011.0,0,73.0,54.0,7.0,31.0,2
26,2011.0,0,61.0,11.0,6.0,5.0,2
17,2011.0,0,73.0,42.0,7.1,34.0,2
17,2011.0,0,57.0,25.0,7.4,57.0,7
4,2011.0,0,69.0,5.0,,,2
17,2011.0,0,78.0,37.0,8.1,60.0,7
26,2011.0,0,60.0,18.0,7.0,27.0,1
2,2011.0,0,71.0,16.0,7.3,20.0,2
17,2011.0,0,70.0,29.0,6.9,13.0,2
26,2011.0,0,76.0,4.0,8.3,6.0,2
28,2011.0,0,66.0,31.0,5.3,13.0,2
17,2011.0,0,84.0,58.0,8.4,208.0,5
4,2011.0,0,47.0,5.0,,,1
13,2011.0,0,91.0,27.0,8.6,1847.0,7
2,2011.0,0,55.0,57.0,5.5,31.0,1
2,2011.0,0,65.0,69.0,6.4,110.0,5
2,2011.0,0,58.0,55.0,6.3,29.0,2
28,2011.0,0,54.0,56.0,7.8,44.0,5
4,2011.0,0,,,,,3
2,2011.0,0,61.0,30.0,7.7,35.0,7
13,2011.0,0,84.0,22.0,8.1,1263.0,5
19,2011.0,0,63.0,4.0,,,2
19,2011.0,0,67.0,5.0,,,2
17,2011.0,0,72.0,31.0,7.1,35.0,5
17,2011.0,0,63.0,13.0,6.6,9.0,2
17,2011.0,0,78.0,46.0,7.5,40.0,7
17,2011.0,0,61.0,41.0,6.5,17.0,2
28,2011.0,0,72.0,48.0,7.5,60.0,5
17,2011.0,0,64.0,11.0,7.8,9.0,7
13,2011.0,0,76.0,14.0,7.5,44.0,2
17,2011.0,0,57.0,34.0,6.2,70.0,5
28,2011.0,0,,,,,8
20,2011.0,0,67.0,35.0,7.5,73.0,7
28,2011.0,0,58.0,22.0,8.0,46.0,7
28,2011.0,0,,,,,8
19,2011.0,0,,,,,8
17,2011.0,0,,,,,8
4,2011.0,0,,,,,8
28,2011.0,0,61.0,59.0,6.0,116.0,5
26,2011.0,0,,,,,2
17,2011.0,0,58.0,25.0,6.5,15.0,5
17,2011.0,0,61.0,34.0,7.3,40.0,7
17,2011.0,0,,,,,2
28,2011.0,0,,,,,8
17,2011.0,0,44.0,22.0,7.0,24.0,5
13,2011.0,0,66.0,21.0,7.1,289.0,5
26,2011.0,0,,,,,2
17,2011.0,0,,,,,8
28,2011.0,0,,,,,2
28,2011.0,0,60.0,48.0,6.4,37.0,7
17,2011.0,0,61.0,12.0,6.7,17.0,7
4,2011.0,0,76.0,43.0,8.2,29.0,7
28,2011.0,0,75.0,44.0,7.0,47.0,7
19,2011.0,0,,,,,8
2,2011.0,0,,,,,8
26,2011.0,0,56.0,14.0,8.0,9.0,7
17,2011.0,0,,,,,8
28,2011.0,0,38.0,40.0,5.7,22.0,7
17,2011.0,0,39.0,35.0,4.4,19.0,7
19,2011.0,0,,,,,8
20,2011.0,0,,,,,8
26,2011.0,0,,,,,8
2,2011.0,0,42.0,6.0,3.9,7.0,2
28,2011.0,0,59.0,17.0,7.2,23.0,7
26,2011.0,0,,,,,8
28,2011.0,0,,,6.5,4.0,1
4,2011.0,0,64.0,18.0,7.2,9.0,2
4,2011.0,0,,,,,8
2,2011.0,0,,,,,5
2,2011.0,0,,,,,8
19,2011.0,0,,,,,8
19,2011.0,0,,,,,8
28,2011.0,0,,,,,8
4,2011.0,0,,,,,2
2,2011.0,0,,,,,8
28,2011.0,0,52.0,21.0,6.3,26.0,7
4,2011.0,0,,,,,8
4,2011.0,0,,,,,1
2,2011.0,0,54.0,4.0,,,2
2,2011.0,0,55.0,10.0,4.2,5.0,7
28,2011.0,0,,,4.6,8.0,7
17,2011.0,0,,,,,8
20,2011.0,0,57.0,43.0,6.6,28.0,5
26,2011.0,0,46.0,4.0,,,2
17,2011.0,0,,,,,8
17,2011.0,0,70.0,4.0,7.0,4.0,2
26,2011.0,0,,,6.3,4.0,7
2,2011.0,0,51.0,9.0,5.0,6.0,7
17,2011.0,0,,,,,8
4,2011.0,0,,,,,1
13,2011.0,0,57.0,19.0,5.8,60.0,7
26,2011.0,0,,,,,7
26,2011.0,0,,,,,8
17,2011.0,0,,,,,8
13,2011.0,0,,,,,8
2,2011.0,0,,,,,8
13,2011.0,0,66.0,10.0,5.3,54.0,5
17,2011.0,0,,,7.4,27.0,7
28,2011.0,0,,,,,8
13,2011.0,0,61.0,21.0,6.6,127.0,5
4,2011.0,0,,,,,8
17,2011.0,0,,,8.4,72.0,7
13,2011.0,0,73.0,11.0,6.6,17.0,2
28,2011.0,0,,,,,8
19,2011.0,0,,,,,8
19,2011.0,0,,,,,8
2,2011.0,0,,,,,8
2,2011.0,0,,,,,8
17,2011.0,1,89.0,78.0,7.7,1010.0,5
28,2011.0,1,89.0,83.0,7.8,893.0,5
17,2011.0,1,,,,,8
26,2011.0,1,65.0,26.0,8.2,5.0,1
4,2011.0,1,,,,,8
13,2011.0,1,83.0,28.0,7.9,903.0,5
19,2011.0,1,,,,,8
13,2011.0,1,,,,,8
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
17,2011.0,1,,,,,8
2,2011.0,1,62.0,9.0,7.4,9.0,1
19,2011.0,1,,,,,8
17,2011.0,1,66.0,5.0,6.8,51.0,8
4,2011.0,1,,,,,1
4,2011.0,1,,,,,2
13,2011.0,1,,,,,8
19,2011.0,1,,,,,8
13,2011.0,1,75.0,30.0,7.9,35.0,2
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
26,2011.0,1,66.0,7.0,4.1,9.0,7
20,2011.0,1,,,,,8
4,2011.0,1,,,,,8
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
4,2011.0,1,,,,,8
13,2011.0,1,,,,,8
19,2011.0,1,,,,,8
28,2011.0,1,83.0,5.0,7.7,88.0,8
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
4,2011.0,1,,,,,2
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
16,2011.0,1,,,,,8
4,2011.0,1,,,,,8
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
4,2011.0,1,,,,,8
28,2011.0,1,,,,,8
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
19,2011.0,1,,,,,8
17,2011.0,2,84.0,60.0,8.4,494.0,5
28,2011.0,2,86.0,66.0,8.3,382.0,5
17,2011.0,2,84.0,56.0,7.3,147.0,7
28,2011.0,2,71.0,52.0,6.3,89.0,7
2,2011.0,2,85.0,69.0,8.1,206.0,7
17,2011.0,2,72.0,28.0,6.9,80.0,7
28,2011.0,2,,,,,8
19,2011.0,2,78.0,52.0,8.3,144.0,7
17,2011.0,2,58.0,34.0,7.2,46.0,7
17,2011.0,2,75.0,51.0,6.4,36.0,7
26,2011.0,2,74.0,6.0,5.2,9.0,7
28,2011.0,2,75.0,64.0,7.2,45.0,7
20,2011.0,2,80.0,48.0,7.7,93.0,7
2,2011.0,2,71.0,12.0,7.4,7.0,7
26,2011.0,2,68.0,11.0,7.0,8.0,7
19,2011.0,2,70.0,4.0,6.6,5.0,7
28,2011.0,2,26.0,4.0,2.2,20.0,7
17,2011.0,2,47.0,17.0,6.5,4.0,5
16,2011.0,2,,,3.4,5.0,7
17,2011.0,2,80.0,36.0,6.2,114.0,7
28,2011.0,2,49.0,17.0,6.2,11.0,5
26,2011.0,2,,,,,8
28,2011.0,2,,,,,8
17,2011.0,2,,,,,8
28,2011.0,2,79.0,44.0,6.2,85.0,7
28,2011.0,3,73.0,33.0,2.9,67.0,2
28,2011.0,3,86.0,56.0,8.2,63.0,7
4,2011.0,3,,,,,1
26,2011.0,3,60.0,34.0,6.1,16.0,2
26,2011.0,3,,,,,8
26,2011.0,3,,,,,2
26,2011.0,3,,,,,1
28,2011.0,3,79.0,26.0,6.9,22.0,1
26,2011.0,3,68.0,42.0,7.5,24.0,1
26,2011.0,3,,,,,2
17,2011.0,3,,,,,8
4,2011.0,3,,,,,8
26,2011.0,3,59.0,12.0,,,1
26,2011.0,3,,,,,1
28,2011.0,3,,,,,8
19,2011.0,3,,,,,8
28,2011.0,3,,,,,1
28,2011.0,3,,,,,8
4,2011.0,3,,,,,8
19,2011.0,3,74.0,41.0,7.2,35.0,1
4,2011.0,3,,,,,1
4,2011.0,3,,,,,2
26,2011.0,3,,,,,8
28,2011.0,3,53.0,31.0,5.2,10.0,7
26,2011.0,3,,,,,1
28,2011.0,3,53.0,4.0,,,1
17,2011.0,3,62.0,4.0,,,1
17,2011.0,3,66.0,25.0,5.2,5.0,1
26,2011.0,3,81.0,5.0,7.7,6.0,7
28,2011.0,3,82.0,23.0,7.9,29.0,7
28,2011.0,3,,,,,1
17,2011.0,3,,,,,8
2,2011.0,3,64.0,8.0,6.0,8.0,1
26,2011.0,3,,,,,7
26,2011.0,3,,,,,2
17,2011.0,3,82.0,11.0,7.3,18.0,7
26,2011.0,3,,,,,1
4,2011.0,3,59.0,5.0,,,1
28,2011.0,3,,,,,7
4,2011.0,3,,,,,1
28,2011.0,3,,,,,8
17,2011.0,3,65.0,8.0,,,2
28,2011.0,3,,,,,1
26,2011.0,3,,,,,1
17,2011.0,3,66.0,5.0,6.8,8.0,7
28,2011.0,3,,,3.5,4.0,1
4,2011.0,3,,,,,1
26,2011.0,3,,,,,7
28,2011.0,3,,,,,1
26,2011.0,3,,,,,8
19,2011.0,3,,,,,8
4,2011.0,3,,,,,2
28,2011.0,3,,,5.1,8.0,2
2,2011.0,3,67.0,5.0,7.3,8.0,2
17,2011.0,3,,,,,8
28,2011.0,3,60.0,16.0,7.0,7.0,2
26,2011.0,3,,,,,2
2,2011.0,3,,,,,2
26,2011.0,3,,,,,2
17,2011.0,3,,,,,7
4,2011.0,3,,,,,8
17,2011.0,3,,,,,2
4,2011.0,3,,,,,1
28,2011.0,3,,,,,8
4,2011.0,3,,,,,7
4,2011.0,3,,,,,8
4,2011.0,3,,,,,8
19,2011.0,3,,,,,8
28,2011.0,3,,,,,2
4,2011.0,3,,,,,8
2,2011.0,3,,,,,8
17,2011.0,3,,,,,7
2,2011.0,3,,,,,8
4,2011.0,3,,,,,8
13,2011.0,3,,,,,7
28,2011.0,3,,,,,7
19,2011.0,3,,,,,8
19,2011.0,3,,,,,8
28,2011.0,3,,,,,8
28,2011.0,3,54.0,5.0,5.7,6.0,1
28,2011.0,3,,,,,8
19,2011.0,3,,,,,8
4,2011.0,3,,,,,8
20,2011.0,3,,,,,8
13,2011.0,3,,,,,8
2,2011.0,4,90.0,82.0,8.4,921.0,1
17,2011.0,4,91.0,86.0,8.4,657.0,1
26,2011.0,4,77.0,49.0,8.5,156.0,2
17,2011.0,4,76.0,38.0,8.2,253.0,1
28,2011.0,4,77.0,49.0,8.3,340.0,1
17,2011.0,4,,,,,8
2,2011.0,4,66.0,29.0,6.9,108.0,1
4,2011.0,4,83.0,46.0,8.6,55.0,1
20,2011.0,4,57.0,62.0,5.5,53.0,2
2,2011.0,4,69.0,33.0,7.3,33.0,7
17,2011.0,4,74.0,50.0,7.1,34.0,2
26,2011.0,4,79.0,20.0,8.1,26.0,2
17,2011.0,4,53.0,39.0,6.1,16.0,2
28,2011.0,4,77.0,54.0,7.5,23.0,2
2,2011.0,4,82.0,29.0,7.7,72.0,2
4,2011.0,4,75.0,11.0,8.2,6.0,1
13,2011.0,4,77.0,11.0,8.3,337.0,1
4,2011.0,4,,,,,8
2,2011.0,4,,,,,8
4,2011.0,4,79.0,15.0,8.0,15.0,1
4,2011.0,4,,,0.9,7.0,1
26,2011.0,4,,,,,1
2,2011.0,4,,,,,1
13,2011.0,4,84.0,55.0,8.4,667.0,2
2,2011.0,5,,,,,8
2,2011.0,5,49.0,30.0,4.8,13.0,1
13,2011.0,5,,,7.3,19.0,1
4,2011.0,5,,,,,8
2,2011.0,5,,,,,8
4,2011.0,5,,,,,1
13,2011.0,5,,,,,1
4,2011.0,5,70.0,5.0,,,1
4,2011.0,5,,,,,1
4,2011.0,5,,,,,1
4,2011.0,5,,,,,8
4,2011.0,5,,,,,8
4,2011.0,5,,,,,1
26,2011.0,5,,,,,1
4,2011.0,5,,,,,1
4,2011.0,5,,,,,2
13,2011.0,5,,,,,8
13,2011.0,5,,,,,8
13,2011.0,5,,,,,1
2,2011.0,6,85.0,73.0,8.2,632.0,1
28,2011.0,6,91.0,83.0,8.2,617.0,1
4,2011.0,6,,,,,8
26,2011.0,6,,,,,8
28,2011.0,6,63.0,43.0,7.2,24.0,1
17,2011.0,6,,,,,8
28,2011.0,6,,,,,8
17,2011.0,6,77.0,74.0,7.7,155.0,7
17,2011.0,6,61.0,41.0,6.7,11.0,1
2,2011.0,6,,,,,8
17,2011.0,6,68.0,32.0,6.1,23.0,1
2,2011.0,6,,,,,1
4,2011.0,6,,,,,1
19,2011.0,6,,,,,8
26,2011.0,6,,,,,1
13,2011.0,6,,,8.3,10.0,1
28,2011.0,6,,,,,1
17,2011.0,6,,,,,1
28,2011.0,6,72.0,31.0,,,1
26,2011.0,6,,,,,1
26,2011.0,6,,,,,1
28,2011.0,7,96.0,89.0,8.4,3589.0,5
17,2011.0,7,92.0,16.0,6.4,2527.0,5
13,2011.0,7,94.0,32.0,8.1,9073.0,5
2,2011.0,7,,,,,8
17,2011.0,7,79.0,53.0,6.6,707.0,7
28,2011.0,7,79.0,50.0,6.3,268.0,7
26,2011.0,7,80.0,61.0,8.4,179.0,7
4,2011.0,7,,,,,8
17,2011.0,7,80.0,39.0,7.8,126.0,7
19,2011.0,7,77.0,41.0,7.5,80.0,2
2,2011.0,7,,,,,8
17,2011.0,7,,,,,8
26,2011.0,7,,,,,8
19,2011.0,7,,,,,8
17,2011.0,7,71.0,52.0,6.3,86.0,7
2,2011.0,7,78.0,27.0,8.2,97.0,7
19,2011.0,7,,,,,8
28,2011.0,7,72.0,55.0,5.9,102.0,7
13,2011.0,7,75.0,39.0,5.4,555.0,5
19,2011.0,7,,,,,8
4,2011.0,7,79.0,21.0,8.8,45.0,7
26,2011.0,7,73.0,48.0,8.0,99.0,7
19,2011.0,7,,,,,8
26,2011.0,7,59.0,16.0,7.9,10.0,8
17,2011.0,7,,,,,8
17,2011.0,7,55.0,12.0,7.9,44.0,2
19,2011.0,7,,,,,8
19,2011.0,7,,,,,8
26,2011.0,7,,,7.0,11.0,2
26,2011.0,7,,,,,8
13,2011.0,7,72.0,37.0,4.7,399.0,7
19,2011.0,7,,,,,8
19,2011.0,7,,,,,8
2,2011.0,7,,,,,8
19,2011.0,7,,,,,8
19,2011.0,7,,,,,8
20,2011.0,7,,,,,8
19,2011.0,7,,,,,8
4,2011.0,7,,,,,8
19,2011.0,7,,,,,8
2,2011.0,7,,,,,8
19,2011.0,7,,,,,8
4,2011.0,7,,,,,8
19,2011.0,7,,,,,8
19,2011.0,7,,,,,8
13,2011.0,7,56.0,12.0,5.7,269.0,5
19,2011.0,7,,,,,8
28,2011.0,7,,,,,8
28,2011.0,7,,,,,8
13,2011.0,7,74.0,44.0,7.6,602.0,7
28,2011.0,7,,,,,8
26,2011.0,7,,,,,8
17,2011.0,7,,,,,8
19,2011.0,7,,,,,8
28,2011.0,7,,,,,8
28,2011.0,8,91.0,96.0,7.8,1504.0,5
17,2011.0,8,84.0,85.0,7.9,942.0,5
28,2011.0,8,82.0,73.0,8.1,487.0,5
17,2011.0,8,95.0,54.0,8.4,937.0,2
28,2011.0,8,81.0,77.0,6.7,559.0,5
20,2011.0,8,80.0,80.0,7.4,770.0,7
17,2011.0,8,83.0,91.0,7.8,543.0,5
28,2011.0,8,70.0,85.0,6.0,399.0,5
28,2011.0,8,89.0,70.0,8.3,684.0,5
17,2011.0,8,89.0,50.0,8.2,682.0,5
17,2011.0,8,81.0,37.0,6.2,353.0,5
28,2011.0,8,68.0,85.0,5.8,404.0,7
2,2011.0,8,81.0,65.0,8.2,231.0,2
17,2011.0,8,70.0,60.0,5.7,174.0,5
17,2011.0,8,67.0,64.0,6.3,121.0,5
28,2011.0,8,49.0,76.0,4.4,456.0,5
17,2011.0,8,51.0,48.0,4.9,278.0,5
17,2011.0,8,72.0,39.0,5.8,168.0,7
17,2011.0,8,64.0,55.0,7.4,69.0,5
13,2011.0,8,90.0,52.0,8.5,3069.0,5
28,2011.0,8,76.0,57.0,7.8,232.0,5
17,2011.0,8,71.0,52.0,7.3,58.0,5
17,2011.0,8,74.0,48.0,7.1,103.0,5
28,2011.0,8,75.0,71.0,7.0,139.0,5
17,2011.0,8,70.0,46.0,7.4,162.0,5
13,2011.0,8,54.0,48.0,5.7,1183.0,5
28,2011.0,8,77.0,60.0,8.1,40.0,7
28,2011.0,8,71.0,74.0,7.0,77.0,5
13,2011.0,8,79.0,32.0,5.2,1618.0,5
17,2011.0,8,,,,,8
13,2011.0,8,80.0,38.0,3.7,1466.0,7
13,2011.0,8,70.0,36.0,5.5,531.0,5
13,2011.0,8,74.0,34.0,7.4,596.0,5
17,2011.0,8,63.0,28.0,7.0,24.0,7
28,2011.0,8,68.0,40.0,8.2,45.0,7
13,2011.0,8,70.0,38.0,6.0,547.0,7
17,2011.0,8,44.0,31.0,1.7,46.0,5
13,2011.0,8,74.0,34.0,5.9,420.0,5
28,2011.0,8,37.0,12.0,4.5,14.0,7
26,2011.0,8,64.0,51.0,7.6,60.0,7
28,2011.0,8,43.0,42.0,1.2,116.0,5
13,2011.0,8,75.0,29.0,6.7,273.0,5
2,2011.0,8,75.0,8.0,7.7,18.0,2
13,2011.0,8,72.0,53.0,8.2,586.0,8
28,2011.0,8,,,,,8
26,2011.0,8,,,,,2
2,2011.0,8,,,,,2
28,2011.0,8,,,,,8
28,2011.0,8,,,,,8
28,2011.0,8,,,,,8
28,2011.0,8,,,,,8
17,2011.0,8,,,,,5
28,2011.0,8,,,,,8
13,2011.0,8,61.0,12.0,5.8,43.0,7
2,2011.0,9,,,,,8
2,2011.0,9,71.0,64.0,7.4,88.0,1
2,2011.0,9,56.0,6.0,6.0,7.0,1
28,2011.0,9,66.0,11.0,7.5,4.0,1
4,2011.0,9,51.0,5.0,,,1
17,2011.0,9,,,,,8
26,2011.0,9,,,,,8
2,2011.0,9,,,,,8
4,2011.0,9,,,,,2
17,2011.0,9,49.0,25.0,4.4,5.0,7
4,2011.0,9,,,,,8
4,2011.0,9,,,,,8
13,2011.0,9,57.0,4.0,5.5,30.0,1
13,2011.0,9,70.0,20.0,7.7,105.0,1
28,2011.0,9,,,,,8
20,2011.0,9,,,,,8
26,2011.0,10,,,,,8
26,2011.0,10,,,,,7
28,2011.0,10,90.0,42.0,7.7,134.0,1
28,2011.0,10,66.0,46.0,6.5,39.0,1
17,2011.0,10,90.0,38.0,6.7,127.0,1
13,2011.0,10,84.0,45.0,8.0,172.0,1
28,2011.0,10,70.0,36.0,6.5,15.0,1
17,2011.0,10,82.0,37.0,7.7,55.0,1
17,2011.0,10,90.0,30.0,7.8,87.0,1
20,2011.0,10,76.0,55.0,8.1,77.0,1
28,2011.0,10,69.0,27.0,6.8,24.0,1
17,2011.0,10,69.0,49.0,6.6,28.0,1
20,2011.0,10,,,,,8
28,2011.0,10,84.0,54.0,8.2,70.0,1
26,2011.0,10,,,6.8,6.0,1
17,2011.0,10,50.0,12.0,5.6,7.0,1
28,2011.0,10,55.0,14.0,3.9,13.0,1
19,2011.0,10,,,5.0,7.0,1
28,2011.0,10,70.0,37.0,6.2,12.0,1
17,2011.0,10,,,,,8
19,2011.0,10,,,,,8
17,2011.0,10,72.0,13.0,6.3,9.0,1
17,2011.0,10,65.0,8.0,2.4,5.0,1
2,2011.0,10,57.0,5.0,,,1
26,2011.0,10,54.0,5.0,,,1
19,2011.0,10,77.0,9.0,6.0,5.0,1
13,2011.0,10,86.0,5.0,7.1,66.0,1
26,2011.0,10,,,,,1
26,2011.0,10,54.0,8.0,7.4,7.0,1
26,2011.0,10,65.0,15.0,7.5,4.0,1
26,2011.0,10,,,,,1
28,2011.0,10,,,7.6,7.0,1
16,2011.0,10,,,6.2,6.0,1
19,2011.0,10,,,,,8
2,2011.0,10,,,,,1
17,2011.0,10,,,,,8
28,2011.0,10,48.0,10.0,3.5,6.0,1
4,2011.0,10,,,,,8
4,2011.0,10,,,,,1
26,2011.0,10,,,,,8
13,2011.0,10,74.0,5.0,5.9,16.0,1
17,2011.0,10,,,,,8
4,2011.0,10,,,,,1
28,2011.0,10,,,,,8
19,2011.0,10,,,,,1
16,2011.0,10,,,,,1
26,2011.0,10,,,,,8
13,2011.0,10,66.0,5.0,7.3,43.0,1
28,2011.0,10,,,,,8
2,2011.0,10,,,,,1
4,2011.0,11,59.0,14.0,6.9,11.0,1
4,2011.0,11,81.0,23.0,7.4,29.0,2
13,2011.0,11,90.0,62.0,8.3,1180.0,7
19,2011.0,11,,,,,8
13,2011.0,11,78.0,46.0,7.7,359.0,7
17,2011.0,11,85.0,8.0,7.9,60.0,2
4,2011.0,11,,,,,8
13,2011.0,11,65.0,35.0,4.6,106.0,5
13,2011.0,11,80.0,52.0,7.8,235.0,5
19,2011.0,11,,,,,8
4,2011.0,11,,,,,8
17,2011.0,11,,,,,8
13,2011.0,11,61.0,18.0,5.6,95.0,1
13,2011.0,11,70.0,44.0,5.6,186.0,2
2,2011.0,11,,,,,8
13,2011.0,11,53.0,40.0,4.0,110.0,8
17,2011.0,11,,,,,8
13,2011.0,11,63.0,12.0,6.8,27.0,6
13,2011.0,11,,,,,8
13,2011.0,11,50.0,14.0,4.7,57.0,8
19,2011.0,11,,,,,8
17,2011.0,11,,,,,8
13,2011.0,11,72.0,6.0,5.6,16.0,5
13,2011.0,11,,,8.3,10.0,7
13,2011.0,11,70.0,13.0,6.8,86.0,7
19,2011.0,11,,,,,8
17,2012.0,0,83.0,30.0,7.5,511.0,5
28,2012.0,0,55.0,61.0,3.5,145.0,7
28,2012.0,0,79.0,51.0,7.1,453.0,5
28,2012.0,0,88.0,56.0,7.9,815.0,5
28,2012.0,0,79.0,59.0,7.2,114.0,2
2,2012.0,0,75.0,54.0,8.2,267.0,2
17,2012.0,0,89.0,35.0,7.9,781.0,5
26,2012.0,0,,,7.1,12.0,2
17,2012.0,0,76.0,24.0,8.1,99.0,7
2,2012.0,0,83.0,75.0,8.7,487.0,2
28,2012.0,0,78.0,46.0,8.0,110.0,7
28,2012.0,0,80.0,49.0,8.5,73.0,2
17,2012.0,0,81.0,28.0,7.5,81.0,2
17,2012.0,0,52.0,36.0,4.9,222.0,5
17,2012.0,0,82.0,16.0,8.3,85.0,2
17,2012.0,0,83.0,40.0,7.7,645.0,5
17,2012.0,0,86.0,30.0,7.4,92.0,7
28,2012.0,0,85.0,60.0,7.6,88.0,7
17,2012.0,0,74.0,69.0,7.3,540.0,7
26,2012.0,0,,,,,8
26,2012.0,0,,,7.2,21.0,2
2,2012.0,0,82.0,78.0,8.5,397.0,5
28,2012.0,0,80.0,47.0,7.9,468.0,5
17,2012.0,0,73.0,69.0,6.9,159.0,1
17,2012.0,0,84.0,39.0,7.1,422.0,5
17,2012.0,0,,,8.3,52.0,5
17,2012.0,0,74.0,27.0,8.8,158.0,5
17,2012.0,0,,,,,8
28,2012.0,0,83.0,63.0,8.0,456.0,5
28,2012.0,0,52.0,56.0,4.9,330.0,5
2,2012.0,0,72.0,6.0,5.2,25.0,2
17,2012.0,0,,,,,8
4,2012.0,0,,,8.0,4.0,2
26,2012.0,0,82.0,6.0,8.8,37.0,2
17,2012.0,0,,,,,8
17,2012.0,0,67.0,37.0,7.1,199.0,5
2,2012.0,0,73.0,13.0,7.4,21.0,2
17,2012.0,0,83.0,34.0,8.5,180.0,5
20,2012.0,0,83.0,73.0,8.5,625.0,7
28,2012.0,0,59.0,35.0,5.5,22.0,1
13,2012.0,0,,,,,8
2,2012.0,0,,,,,8
28,2012.0,0,70.0,64.0,7.0,260.0,5
17,2012.0,0,59.0,36.0,4.3,24.0,1
2,2012.0,0,81.0,14.0,7.6,22.0,1
20,2012.0,0,75.0,15.0,7.5,221.0,7
17,2012.0,0,58.0,43.0,5.0,152.0,5
28,2012.0,0,77.0,32.0,8.4,93.0,5
17,2012.0,0,71.0,39.0,7.4,169.0,7
2,2012.0,0,61.0,4.0,7.6,10.0,2
27,2012.0,0,73.0,42.0,7.4,109.0,2
27,2012.0,0,,,,,8
20,2012.0,0,62.0,9.0,6.7,46.0,2
17,2012.0,0,72.0,33.0,8.2,179.0,5
17,2012.0,0,70.0,52.0,7.3,57.0,2
17,2012.0,0,77.0,71.0,7.8,188.0,7
20,2012.0,0,54.0,8.0,5.6,35.0,2
2,2012.0,0,,,,,8
17,2012.0,0,74.0,60.0,8.4,89.0,7
28,2012.0,0,58.0,39.0,4.4,136.0,5
13,2012.0,0,79.0,26.0,7.0,1327.0,5
20,2012.0,0,82.0,56.0,8.8,237.0,7
28,2012.0,0,71.0,54.0,6.5,131.0,7
27,2012.0,0,57.0,14.0,5.6,46.0,1
20,2012.0,0,,,,,8
13,2012.0,0,80.0,6.0,8.2,127.0,2
2,2012.0,0,,,,,8
17,2012.0,0,71.0,35.0,8.2,106.0,5
19,2012.0,0,,,,,8
2,2012.0,0,67.0,38.0,7.6,73.0,7
28,2012.0,0,74.0,43.0,8.0,185.0,5
27,2012.0,0,,,,,8
20,2012.0,0,64.0,19.0,6.8,21.0,2
28,2012.0,0,,,5.2,5.0,2
28,2012.0,0,73.0,38.0,7.9,105.0,5
27,2012.0,0,85.0,36.0,8.2,153.0,5
26,2012.0,0,74.0,4.0,6.0,9.0,7
17,2012.0,0,,,,,8
19,2012.0,0,,,,,8
4,2012.0,0,,,,,2
13,2012.0,0,79.0,17.0,8.7,992.0,8
27,2012.0,0,24.0,8.0,3.5,21.0,1
13,2012.0,0,81.0,23.0,8.2,1209.0,5
17,2012.0,0,,,,,8
26,2012.0,0,,,,,8
27,2012.0,0,64.0,18.0,7.4,31.0,7
2,2012.0,0,,,,,8
20,2012.0,0,68.0,36.0,7.9,31.0,7
17,2012.0,0,,,,,8
28,2012.0,0,54.0,8.0,3.5,16.0,7
19,2012.0,0,,,,,8
2,2012.0,0,,,,,8
2,2012.0,0,,,,,8
19,2012.0,0,,,,,8
19,2012.0,0,,,,,8
13,2012.0,0,48.0,8.0,3.8,188.0,5
19,2012.0,0,,,,,8
19,2012.0,0,,,,,8
2,2012.0,0,,,,,8
17,2012.0,0,,,,,8
4,2012.0,0,,,,,1
17,2012.0,0,,,7.8,11.0,7
19,2012.0,0,,,,,8
28,2012.0,0,,,,,8
19,2012.0,0,,,,,8
4,2012.0,0,,,,,8
28,2012.0,0,65.0,11.0,5.3,4.0,7
19,2012.0,0,,,,,8
2,2012.0,0,,,,,8
20,2012.0,0,,,,,8
28,2012.0,0,,,,,8
19,2012.0,0,,,,,8
19,2012.0,0,,,,,8
26,2012.0,0,,,,,8
19,2012.0,0,,,,,8
19,2012.0,0,,,,,8
19,2012.0,0,,,,,8
19,2012.0,0,,,,,8
4,2012.0,0,,,,,2
19,2012.0,0,,,,,8
26,2012.0,0,,,,,8
19,2012.0,0,,,,,8
4,2012.0,0,,,,,1
